Setcode,"Card Name ""JP (EN)""",Image,Type,Rarity,Color,LIFE/HP,Tags,Text,Alternate Art,Rarity
hBP03-077_SR,"アユンダ・リス
(Ayunda Risu)",,1st holomem,R,Yellow,160,#ID #ID Gen 1 #Kemomimi #Singing,"Bloom Effect: Bond between Genmates
If your stage has 5 or less holomem, reveal 1 Debut holomem with #ID Gen 1 from your deck, and you may place it on stage. Then, shuffle the deck.

Arts: Nuts
Cost: 1 yellow, 1 any color
Power: 40",,
hBP03-078_SR,"アユンダ・リス
(Ayunda Risu)",,2nd holomem,RR,Yellow,190,#ID #ID Gen 1 #Kemomimi #Singing,"Bloom Effect: Magical Support
You may reattach 1 cheer from your holomem with #ID Gen 1 to your other holomem.

Arts: Squirrel Girl from the Magical Forest
Cost: 1 yellow, 2 any color
Power: 50+, +50 vs Blue
■If a green cheer is attached to this holomem, this Arts gets +50.
■If a blue cheer is attached to this holomem, this Arts gets +50.",,UR
hBP03-079_SR,"不知火フレア
(Shiranui Flare)",,1st Buzz holomem,RR,Yellow,240,#JP #Gen 3 #Half-Elf,"Bloom Effect: Today is a wonderful day
Reveal 1 yellow cheer from your cheer deck, and send it to this holomem. Then, shuffle the cheer deck.

Arts: Sunrise Cheer
Cost: 1 yellow, 1 any color
Power: 50+
If 3 or more cheers are attached to this holomem, this Arts gets +30.

Extra: If this holomem is downed, you get life-2",,UR
hBP03-083_SR,"音乃瀬奏
(Otonose Kanade)",,1st Buzz holomem,R,Yellow,250,#DEV_IS #ReGLOSS #Singing,"Gift: What the heck!
At the end of your opponent's performance phase, if your life was reduced during that performance phase, you may send 1 cheer from your archive to this holomem.

Arts: Songstress, Otonose Kanade
Cost: 1 yellow, 3 any color
Power: 120

Extra: If this holomem is downed, you get life-2",,
hBP03-014_UR,"姫森ルーナ
(Himemori Luna)",,2nd holomem,RR,White,180,#JP #Gen 4 #Baby,"Bloom Effect: Follow Luna~
If your Oshi holomem is <Himemori Luna>, you may attach 1 <Lu-knights> from your archive to your <Himemori Luna>.

Arts: Good Work Today
Cost: 2 white, 1 any color
Power: 100+, +50 vs purple
If <Lu-knights> is attached to this holomem, this Arts gets +50.",,UR
hBP03-015_UR,"轟はじめ
(Todoroki Hajime)",,2nd holomem,RR,White,190,#DEV_IS #ReGLOSS #Baby,"Gift: Melancholyack
[Center Position Only]Your collab holomem with #ReGLOSS takes -20 damage.

Arts: This is the Power of this Badass
Cost: 1 white, 2 any color
Power: 110+, +50 vs red
If you have 4 or more back holomem with #ReGLOSS, this holomem gets Arts+40.",,UR
hBP03-021_UR,"獅白ぼたん
(Shishiro Botan)",,2nd holomem,RR,Green,190,#JP #Gen 5 #Kemomimi #Shooter,"Bloom Effect: Shishiro Botan will fix it somehow
You may send 1 green cheer each from your archive to 1~2 of your back holomem with #Shooter.

Arts: God-Tier Aim
Cost: 1 green, 2 any color
Power: 110, +50 vs blue
If your Oshi holomem is <Shishiro Botan>, you may archive 1 cheer from your back holomem:Deal 40 special damage to your opponent's center holomem or collab holomem.",,UR
hBP03-024_UR,"風真いろは
(Kazama Iroha)",,2nd holomem,RR,Green,200,#JP #holoX,"Bloom Effect: Kazama Protecc
You may send 1 cheer each from your archive to 1 each of your [<Kazama Iroha> and <Hoshimachi Suisei>].

Arts: Kazama Attacc
Cost: 1 green, 3 any color
Power: 100+, +50 vs white
If 2 or more non-green cheers are attached to this holomem, this Arts gets +50.",,UR
hBP03-030_UR,"さくらみこ
(Sakura Miko)",,2nd holomem,RR,Red,200,#JP #Gen 0 #Baby,"Gift: Elite Gamble
[Center Position Only][1/Turn]During your main phase, if <35P> is attached to this holomem, you may roll a die once:If it is 3 or 5, during this turn, this holomem gets Arts+50.

Arts: Elite Shrine Maiden
Cost: 1 red, 2 any color
Power: 120+, +50 vs green
This Arts gets +20 for each <35P> attached to this holomem.",,UR
hBP03-034_UR,"赤井はあと
(Akai Haato)",,1st Buzz holomem,RR,Red,240,#JP #Gen 1 #Cooking,"Bloom Effect: The other Haato
You may return 1 [1st holomem or 2nd holomem] with #Gen 1 other than Buzz from your archive to hand.

Arts: Red or Rouge
Cost: 1 red, 1 any color
Power: 40+
You may roll a die once:If it is odd, deal 20 special damage to your opponent's center holomem and collab holomem. If it is even, this Arts gets +40.

Extra: If this holomem is downed, you get life-2",,UR
hBP03-043_UR,"フワワ・アビスガード
(Fuwawa Abyssgard)",,2nd holomem,RR,Blue,190,#EN #Advent #Kemomimi,"Arts: I Love Donuts
Cost: 1 blue
Power: 60, +50 vs purple

Arts: Wanna eat together?
Cost: 1 blue, 1 red, 1 any color
Power: 100, +50 vs purple
[Center Position Only]If your Oshi holomem is <FUWAMOCO>, you may reattach 1 cheer from this holomem to your <Mococo Abyssgard>:Deal 50 special damage to your opponent's center holomem.",,UR
hBP03-056_UR,"常闇トワ
(Tokoyami Towa)",,2nd holomem,RR,Purple,190,#JP #Gen 4 #Singing #Shooter,"Arts: Breaking Out of the Stereotypes
Cost: 1 purple
Power: 30, +50 vs yellow
Deal 30 special damage to your opponent's center holomem or collab holomem.

Arts: Break your ×××
Cost: 2 purple, 1 any color
Power: 80, +50 vs yellow
Deal 20 special damage for each of your back holomem with #Singing to your opponent's center holomem or collab holomem. However, only up to 4 holomem are counted.",,UR
hBP03-066_UR,"戌神ころね
(Inugami Korone)",,2nd holomem,RR,Yellow,210,#JP #GAMERS #Kemomimi,"Gift: Wan-Dafuuul♡
When this holomem is downed, send the top card of your cheer deck to your <Inugami Korone>.

Arts: The Biggest Disaster
Cost: 2 yellow, 1 any color
Power: 120+, +50 vs white
If the target of this Arts is your opponent's 2nd holomem, you may archive 1 1st holomem stacked to this holomem:This Arts gets +50.",,UR
hBP03-072_UR,"角巻わため
(Tsunomaki Watame)",,2nd holomem,RR,Yellow,200,#JP #Gen 4 #Kemomimi #Singing,"Gift: We're Gonna Keep on Going!
When this holomem is downed, you may reattach 1 cheer from this holomem to your other <Tsunomaki Watame>.

Arts: Watame Night Fever!!
Cost: 1 yellow, 2 any color
Power: 80+, +50 vs Blue
[Center Position Only]If 6 or more cheers are attached to this holomem, during this turn, this holomem and your collab holomem get Arts+100.",,UR
hBP03-078_UR,"アユンダ・リス
(Ayunda Risu)",,2nd holomem,RR,Yellow,190,#ID #ID Gen 1 #Kemomimi #Singing,"Bloom Effect: Magical Support
You may reattach 1 cheer from your holomem with #ID Gen 1 to your other holomem.

Arts: Squirrel Girl from the Magical Forest
Cost: 1 yellow, 2 any color
Power: 50+, +50 vs Blue
■If a green cheer is attached to this holomem, this Arts gets +50.
■If a blue cheer is attached to this holomem, this Arts gets +50.",,UR
hBP03-079_UR,"不知火フレア
(Shiranui Flare)",,1st Buzz holomem,RR,Yellow,240,#JP #Gen 3 #Half-Elf,"Bloom Effect: Today is a wonderful day
Reveal 1 yellow cheer from your cheer deck, and send it to this holomem. Then, shuffle the cheer deck.

Arts: Sunrise Cheer
Cost: 1 yellow, 1 any color
Power: 50+
If 3 or more cheers are attached to this holomem, this Arts gets +30.

Extra: If this holomem is downed, you get life-2",,UR
HBP03-023_02,"兎田ぺこら
(Usada Pekora)",,1st Buzz holomem,R,Green,230,#JP #Gen 3 #Kemomimi,"Collab Effect: You Guys
You may roll a die once. If it is even, reveal 1 fan from your deck, and add it to your hand. Shuffle your deck.

Arts: Time to Play Cards Peko
Cost: 1 green, 2 any color
Power: 80+
During this turn, if a die was rolled by the ability of your <Usada Pekora> at least once, this Arts gets +40.

Extra: If this holomem is downed, you get life-2",,
hBP03-029_02,"さくらみこ
(Sakura Miko)",,1st holomem,R,Red,130,#JP #Gen 0 #Baby,"Bloom Effect: Nye
Reveal 1 <35P> from your deck, and add it to your hand. Shuffle your deck.

Arts: Commemorative Photo with 35P
Cost: 1 red, 1 any color
Power: 30+
If <35P> is attached to this holomem, this Arts gets +30.",,
hBP03-034_02,"赤井はあと
(Akai Haato)",,1st Buzz holomem,RR,Red,240,#JP #Gen 1 #Cooking,"Bloom Effect: The Other Haato
You may return 1 [1st holomem or 2nd holomem] with #Gen 1 other than Buzz from your archive to your hand.

Arts: Red or Rouge
Cost: 1 red, 1 any color
Power: 40+
You may roll a die once. If it is odd, deal 20 special damage to your opponent's center holomem and collab holomem. If it is even, this Arts gets +40.

Extra: If this holomem is downed, you get life-2",,UR
hBP03-036_02,"小鳥遊キアラ
(Takanashi Kiara)",,1st holomem,R,Red,140,#EN #Myth #Bird,"Bloom Effect: Happy Time
Reveal 1~4 <Takanashi Kiara> from your deck, and you may archive them. Then, shuffle the deck.

Arts: Wings of Steel
Cost: 1 red, 1 any color
Power: 50",,
hBP03-044_02,"星街すいせい
(Hoshimachi Suisei)",,1st holomem,R,Blue,150,#JP #Gen 0 #Singing,"Bloom Effect: Planet Stage
Look at the top 4 cards of your deck. Reveal 1 <Hoshimachi Suisei> from among them, and add it to your hand. Return the remaining cards to the bottom of your deck in any order.

Arts: Virtual Ghost
Cost: 1 blue, 1 any color
Power: 40
If your Oshi holomem is <Hoshimachi Suisei>, you may reattach 1 blue cheer from this holomem to your back holomem <Hoshimachi Suisei>.",,
hSD03-007_02,"猫又おかゆ
(Nekomata Okayu)",,1st holomem,U,Blue,110,#JP #GAMERS #Kemomimi,"Bloom Effect: Let's Laugh Together Again!
You may send 1 cheer from your archive to your holomem with #GAMERS.

Arts: Singing with My Whole Heart
Cost: 1 any color
Power: 20",,
hBP03-059_02,"ロボ子さん
(Robocosan)",,1st holomem,U,Purple,130,#JP #Gen 0 #Shooter,"Bloom Effect: If I make a PON then
Look at the top 3 cards of your deck. Reveal 1 holomem with #Gen 0 from among them, and add it to your hand. Return the remaining cards to the bottom of your deck in any order.

Arts: Give me a Smile
Cost: 1 any color
Power: 40",,
hBP03-060_02,"ロボ子さん
(Robocosan)",,2nd holomem,R,Purple,200,#JP #Gen 0 #Shooter,"Arts: Self-Proclaimed [high-spec]
Cost: 1 any color
Power: 70+, +50 vs green
If your opponent's stage has 7 or more cheers, this Arts gets +70.",,
hBP03-065_02,"戌神ころね
(Inugami Korone)",,1st holomem,R,Yellow,150,#JP #GAMERS #Kemomimi,"Gift: Boxing Style
[Collab Position Only] During your opponent's main phase, the HP of your center holomem <Inugami Korone> cannot be reduced or changed by your opponent's abilities.

Arts: Here ya go~
Cost: 2 any color
Power: 30
Send the top card of your cheer deck to your holomem with #GAMERS.",,
hBP03-070_02,"角巻わため
(Tsunomaki Watame)",,1st holomem,U,Yellow,130,#JP #Gen 4 #Kemomimi #Singing,"Bloom Effect: I'll sing and dance with all my might!
If your stage has 5 or less holomem, you may search 1 Debut holomem <Tsunomaki Watame> from your deck, and place it on your stage. Shuffle your deck.

Arts: Watch until the end, Watamates!
Cost: 2 any color
Power: 30
Send the top card of your cheer deck to your back holomem <Tsunomaki Watame>.",,
hBP03-023_SR_02,"兎田ぺこら
(Usada Pekora)",,1st Buzz holomem,SR,Green,230,#JP #Gen 3 #Kemomimi,"Collab Effect: You Guys
You may roll a die once:If it is even, reveal 1 fan from your deck, and add it to hand. Then, shuffle the deck.

Arts: Time to Play Cards Peko
Cost: 1 green, 2 any color
Power: 80+
If a die was rolled once or more by the ability of your <Usada Pekora> this turn, this Arts gets +40.

Extra: If this holomem is downed, you get life-2",,
hBP03-029_SR_02,"さくらみこ
(Sakura Miko)",,1st holomem,SR,Red,130,#JP #Gen 0 #Baby,"Bloom Effect: Nye
Reveal 1 <35P> from your deck, and add it to hand. Then, shuffle the deck.

Arts: Commemorative Photo with 35P
Cost: 1 red, 1 any color
Power: 30+
If <35P> is attached to this holomem, this Arts gets +30.",,
hBP03-034_SR_02,"赤井はあと
(Akai Haato)",,1st Buzz holomem,SR,Red,240,#JP #Gen 1 #Cooking,"Bloom Effect: The other Haato
You may return 1 [1st holomem or 2nd holomem] with #Gen 1 other than Buzz from your archive to hand.

Arts: Red or Rouge
Cost: 1 red, 1 any color
Power: 40+
You may roll a die once:If it is odd, deal 20 special damage to your opponent's center holomem and collab holomem. If it is even, this Arts gets +40.

Extra: If this holomem is downed, you get life-2",,UR
hBP03-036_SR_02,"小鳥遊キアラ
(Takanashi Kiara)",,1st holomem,SR,Red,140,#EN #Myth #Bird,"Bloom Effect: Happy Time
Reveal 1~4 <Takanashi Kiara> from your deck, and you may archive them. Then, shuffle the deck.

Arts: Wings of Steel
Cost: 1 red, 1 any color
Power: 50",,
hBP03-044_SR_02,"星街すいせい
(Hoshimachi Suisei)",,1st holomem,SR,Blue,150,#JP #Gen 0 #Singing,"Bloom Effect: Planet Stage
Look at the top 4 cards of your deck. Reveal 1 <Hoshimachi Suisei> from among them, and add it to hand. Then, return the remaining cards to the bottom of the deck in any order.

Arts: Virtual Ghost
Cost: 1 blue, 1 any color
Power: 40
If your Oshi holomem is <Hoshimachi Suisei>, you may reattach 1 blue cheer from this holomem to your back holomem <Hoshimachi Suisei>.",,
hBP03-050_SR_02,FUWAMOCO,,1st holomem,SR,Red/Blue,150,#EN #Advent #Kemomimi,"Arts: Twin Demonic Guard Dogs
Cost: 2 any color
Power: 40
Reveal 1 [red cheer or blue cheer] from your cheer deck, and send it to your holomem with #Advent. Then, shuffle the cheer deck.

Arts: Together we're FUWAMOCO!
Cost: 1 blue, 1 red
Power: 60

Extra: This holomem is also regarded as <Fuwawa Abyssgard> <Mococo Abyssgard>",,
hBP03-059_SR_02,"ロボ子さん
(Robocosan)",,1st holomem,SR,Purple,130,#JP #Gen 0 #Shooter,"Bloom Effect: If I make a PON then
Look at the top 3 cards of your deck. Reveal 1 holomem with #Gen 0 from among them, and add it to hand. Then, return the remaining cards to the bottom of the deck in any order.

Arts: Give me a Smile
Cost: 1 any color
Power: 40",,
hBP03-060_SR_02,"ロボ子さん
(Robocosan)",,2nd holomem,SR,Purple,200,#JP #Gen 0 #Shooter,"Arts: Self-Proclaimed [high-spec]
Cost: 1 any color
Power: 70+, +50 vs green
If your opponent's stage has 7 or more cheers, this Arts gets +70.",,
hBP03-065_SR_02,"戌神ころね
(Inugami Korone)",,1st holomem,SR,Yellow,150,#JP #GAMERS #Kemomimi,"Gift: Boxing Style
[Collab Position Only]During your opponent's main phase, the HP of your center holomem <Inugami Korone> cannot be reduced or changed by your opponent's abilities.

Arts: Here ya go~
Cost: 2 any color
Power: 30
Send the top card of your cheer deck to your holomem with #GAMERS.",,
hBP03-070_SR_02,"角巻わため
(Tsunomaki Watame)",,1st holomem,SR,Yellow,130,#JP #Gen 4 #Kemomimi #Singing,"Bloom Effect: I'll sing and dance with all my might!
If your stage has 5 or less holomem, reveal 1 Debut holomem <Tsunomaki Watame> from your deck, and you may place it on stage. Then, shuffle the deck.

Arts: Watch until the end, Watamates!
Cost: 2 any color
Power: 30
Send the top card of your cheer deck to your back holomem <Tsunomaki Watame>.",,
hBP03-034_UR_02,"赤井はあと
(Akai Haato)",,1st Buzz holomem,RR,Red,240,#JP #Gen 1 #Cooking,"Bloom Effect: The other Haato
You may return 1 [1st holomem or 2nd holomem] with #Gen 1 other than Buzz from your archive to hand.

Arts: Red or Rouge
Cost: 1 red, 1 any color
Power: 40+
You may roll a die once:If it is odd, deal 20 special damage to your opponent's center holomem and collab holomem. If it is even, this Arts gets +40.

Extra: If this holomem is downed, you get life-2",,UR
