Setcode,"Card Name ""JP (EN)""",Image,Type,Rarity,Color,LIFE/HP,Tags,Text,Alternate Art,Rarity
hBP07-049_SR,"エリザベス・ローズ
ブラッドフレイム
(Elizabeth Rose Bloodflame)",,2nd holomem,RR,Red,210,#EN #Justice #Singing,"Gift: Gorgeous Einsatz
[Center Position・Collab Position Only]When your holomem downs your opponent's holomem, choose 1 of your holomem. During this turn, the chosen holomem requires -2 colorless for its Arts.

Arts: Unyielding Concerto
Cost: 1 red, 2 any color
Power: 130+, +50 vs yellow
If your life is 4 or less, this Arts gets +30. If your life is 2 or less, this Arts gets +60 instead.",,UR
hBP07-054_SR,"オーロ・クロニー
(Ouro Kronii)",,1st Buzz holomem,R,Blue,250,#EN #Promise,"Arts: I'm pretty shy...uwu
Cost: 1 blue
Power: 50
Send the top card of your cheer deck to your Buzz holomem with #Promise.

Extra: If this holomem is downed, you get life-2",,
hBP07-056_SR,"オーロ・クロニー
(Ouro Kronii)",,2nd holomem,RR,Blue,200,#EN #Promise,"Gift: Commander of Time
[Center Position Only]At the start of your performance phase, you may bloom 1 of your other <Ouro Kronii> using a holomem that is stacked to this holomem.

Arts: You're not ready for me.
Cost: 2 blue, 2 any color
Power: 80+, +50 vs red
You may reattach 1 cheer from this holomem to your other holomem with #Promise. If your Oshi holomem is <Ouro Kronii>, this Arts gets +100.",,UR
hBP07-057_SR,"猫又おかゆ
(Nekomata Okayu)",,2nd holomem,R,Blue,200,#JP #GAMERS #Kemomimi,"Collab Effect: Playing with you makes my heart beat faster...
Deal 30 special damage to 1 of your opponent's holomem.

Arts: Hiya!! You let your guard down~
Cost: 2 blue, 1 any color
Power: 100, +50 vs red
If your Oshi holomem is <Nekomata Okayu> and your opponent has a back holomem which has taken 100 or more damage, deal 50 special damage to 1 of your opponent's holomem.",,
hBP07-058_SR,"こぼ・かなえる
(Kobo Kanaeru)",,1st holomem,R,Blue,160,#ID #ID Gen 3,"Bloom Effect: Happy For You
Reveal 1 cheer from your cheer deck with the same color as 1 holomem with #ID Gen 3 on your stage, and send it to your holomem. Then, shuffle the cheer deck.

Arts: MANTAP LEE!!
Cost: 1 blue, 2 any color
Power: 60
If your opponent has 3 or more back holomem with reduced HP, draw 2 cards.",,
hBP07-061_SR,"シオリ・ノヴェラ
(Shiori Novella)",,1st holomem,R,Blue,140,#EN #Advent,"Bloom Effect: A New Chapter Begins!
If your Oshi holomem is <Shiori Novella>, look at the top 4 cards of your deck. Reveal 1 support card from among them, and add it to hand. Then, return the remaining cards to the bottom of the deck in any order.

Arts: There's no way I'd let them get away, right?
Cost: 1 blue
Power: 20
Deal 20 special damage to 1 of your opponent's back holomem.",,
hBP07-062_SR,"シオリ・ノヴェラ
(Shiori Novella)",,2nd holomem,RR,Blue,200,#EN #Advent,"Collab Effect: A New Crime & A New Me
You may archive 2 support cards from your hand:Choose 1 holomem on your stage. During this turn, the chosen holomem gets Arts+50.

Arts: Forbidden Knowledge Unleashed
Cost: 1 blue
Power: 60+, +50 vs red
Send 1 cheer from your archive to your holomem with #Advent. If your Oshi holomem is <Shiori Novella> and 4 or more cheers are attached to this holomem, this Arts gets +100.",,UR
hBP07-067_SR,AZKi,,1st holomem,R,Purple,150,#JP #Gen 0 #Singing,"Bloom Effect: ROMANTiC NiGHT
Look at the top 4 cards of your deck. Reveal 1 <AZKi> from among them, and add it to hand. Then, return the remaining cards to the bottom of the deck in any order.

Arts: A night alone with you
Cost: 1 purple, 1 any color
Power: 40
You may archive 1 card from your hand:Deal 20 special damage to your opponent's center holomem or collab holomem.",,
hBP07-069_SR,AZKi,,2nd holomem,RR,Purple,220,#JP #Gen 0 #Singing,"Arts: To a new frontier with you
Cost: 1 purple, 2 any color
Power: 140, +50 vs green
Draw 2 cards.

Arts: The trajectory we spun - a song dedicated to all
Cost: 3 purple, 1 any color
Power: 200, +50 vs green
If your Oshi holomem is <AZKi>, you may archive 4 of your holo Power:If you have 4 <Frontier Spirit> in your archive, your opponent gets life-1.",,UR
hBP07-070_SR,"癒月ちょこ
(Yuzuki Choco)",,1st holomem,R,Purple,150,#JP #Gen 2 #Cooking,"Bloom Effect: What would you like for dinner today?
Look at the top 3 cards of your deck. Reveal 1 holomem with #Cooking from among them, and add it to hand. Then, return the remaining cards to the bottom of the deck in any order.

Arts: I'll do my best to make something delicious♡
Cost: 1 purple
Power: 30
Choose 1 of your holomem with #Cooking. During this turn, for each event with #Food you used this turn, the chosen holomem requires -1 colorless for its Arts.",,
hBP07-073_SR,"ラプラス・ダークネス
(La+ Darknesss)",,1st holomem,R,Purple,170,#JP #holoX #Shooter #Singing,"Collab Effect: I'm Live!!!!!!!!!
During this turn, this holomem requires -2 colorless for its Arts.

Arts: Is there anyone who will listen to my singing!?!?
Cost: 2 any color
Power: 30
Reveal 1 <La+ Darknesss> from your deck, and add it to hand. Then, shuffle the deck.",,
hBP07-074_SR,"ラプラス・ダークネス
(La+ Darknesss)",,2nd holomem,RR,Purple,200,#JP #holoX #Shooter #Singing,"Bloom Effect: Rush! Go!
Look at the top 3 cards of your deck. Reveal any number of holomem from among them, and add the revealed cards to hand. Then, return the remaining cards to the bottom of the deck in any order.

Arts: Listen to my sooooong!!!!
Cost: 1 purple, 2 any color
Power: 110+, +50 vs green
If your center holomem is purple, this Arts gets +40.",,UR
hBP07-075_SR,"古石ビジュー
(Koseki Bijou)",,2nd holomem,R,Purple,200,#EN #Advent #Baby,"Gift: Hunter in the Dark
If the target of this holomem's Arts is your opponent's holomem with the same color as a cheer in your archive, damage from that Arts cannot be reduced.

Arts: CODE:81800
Cost: 1 purple
Power: 70+, +50 vs blue
If 3 or more cheers are attached to this holomem, this Arts gets +10 for each cheer in both players' archive.",,
hBP07-076_SR,"ネリッサ・レイヴンクロフト
(Nerissa Ravencroft)",,1st Buzz holomem,R,Purple,260,#EN #Advent #Singing #Bird,"Collab Effect: SUGOISUGOIDEKAI
If your Oshi holomem is <Nerissa Ravencroft>, draw 1 card and put 1 card from your hand to holo Power.

Arts: Oh no, I got caught!
Cost: 1 purple, 1 any color
Power: 50+
You may archive 1 of your holo Power:This Arts gets +30.

Extra: If this holomem is downed, you get life-2",,
hBP07-081_SR,"桃鈴ねね
(Momosuzu Nene)",,1st holomem,R,Yellow,180,#JP #Gen 5 #Singing #Painting,"Collab Effect: Momosuzu Nene, insect expert!
If you have 4 or more holo Power and your opponent has no collab holomem, your opponent moves 1 of their back holomem to the collab position (Moving is not regarded as collab).

Arts: Bullock your heart!
Cost: 2 yellow
Power: 30
If this holomem has <Giraffe Stag Beetle> attached, this Arts damage is dealt to your opponent's center holomem and collab holomem, instead of only the holomem targeted by this Arts.",,
hBP07-083_SR,"桃鈴ねね
(Momosuzu Nene)",,2nd holomem,RR,Yellow,200,#JP #Gen 5 #Singing #Painting,"Bloom Effect: Everyone's Energy Drink
[Center Position Only]Until the end of your opponent's next turn, all holomem on both players' stage get Arts+40. Then, all 2nd holomem <Momosuzu Nene> on your stage get Arts+60.

Arts: Overcheerleading
Cost: 1 yellow, 2 any color
Power: 100, +50 vs red
Return 1 cheer from your opponent's [center holomem or collab holomem] to the bottom of the cheer deck.",,UR
hBP07-084_SR,"夏色まつり
(Natsuiro Matsuri)",,2nd holomem,R,Yellow,210,#JP #Gen 1 #Shooter,"Gift: Let's play games together
During your opponent's turn, when this holomem is downed, you may return 1 LIMITED support card from your archive to the bottom of your deck. If you do, return this holomem to hand instead of archiving it.

Arts: FPS after all?
Cost: 1 yellow, 1 any color
Power: 90, +50 vs blue
Send 1 cheer from your archive to your holomem.",,
hBP07-085_SR,"不知火フレア
(Shiranui Flare)",,1st holomem,R,Yellow,170,#JP #Gen 3 #Half-Elf,"Gift: My special!
During your turn, when this holomem moves to the collab position, look at the top 3 cards of your deck. Reveal 1 <Shiranui Flare> from among them, and add it to hand. Then, archive the remaining cards.

Arts: Full-of-energy, colorful parfait
Cost: 1 yellow
Power: 20+
If your Oshi holomem is <Shiranui Flare>, choose 1 of your <Shiranui Flare>. During this turn, the chosen holomem gets Arts+20 for each of the chosen holomem's cheers.",,
hBP07-086_SR,"ジジ・ムリン
(Gigi Murin)",,2nd holomem,R,Yellow,210,#EN #Justice,"Collab Effect: Obsessive Chaser
Choose 1 of your <Gigi Murin>. During this turn, you may also target your opponent's back holomem with reduced HP with the chosen holomem's Arts.

Arts: Riot of the Pursuit
Cost: 2 yellow, 1 any color
Power: 160+, +50 vs blue
If the target of this Arts is a holomem with reduced HP, this Arts gets +30.",,
hBP07-089_SR,"虎金妃笑虎
(Koganei Niko)",,1st holomem,R,Yellow,180,"#DEV_IS
#FLOW GLOW","Bloom Effect: Swift Riposte!
If your holomem with #FLOW GLOW was downed during your opponent's previous turn, draw 2 cards. You may only use Bloom Effect ""Swift Riposte!"" once per turn.

Arts: So exciting!!
Cost: 1 yellow
Power: 50",,
hBP07-090_SR,"虎金妃笑虎
(Koganei Niko)",,2nd holomem,RR,Yellow,210,"#DEV_IS
#FLOW GLOW","Collab Effect: This isn't the end for this tiger!
You may send 2 cheers from your archive to 1 of your holomem with #FLOW GLOW.

Arts: I'm fired up!
Cost: 2 yellow
Power: 80+, +50 vs white
This Arts gets +20 for each of this holomem's cheers.",,UR
hBP07-014_UR,"角巻わため
(Tsunomaki Watame)",,2nd holomem,RR,White,200,#JP #Gen 4 #Kemomimi #Singing,"Gift: Cute Sexy
This holomem gets +10 HP for each holomem stacked to this holomem.

Arts: Headshot with the Watame Hammer!
Cost: 2 white, 1 any color
Power: 160, +50 vs red
[Center Position Only]If your opponent's holomem is downed by this Arts, and the dealt damage was greater than the remaining HP, deal special damage to 1 of your opponent's 2nd holomem equal to the excess damage.",,UR
hBP07-021_UR,"ベスティア・ゼータ
(Vestia Zeta)",,2nd holomem,RR,White,200,#ID #ID Gen 3,"Bloom Effect: Will You Assist Me in This Mission?
Attach 1 [<BAZO> or <Zecretary>] from your archive to your holomem.

Arts: Supreme Secret Agent
Cost: 2 white, 2 any color
Power: 160+, +50 vs purple
If you have a Buzz holomem with #ID Gen 3 on your stage, this Arts gets +40.",,UR
hBP07-029_UR,"大神ミオ
(Ookami Mio)",,2nd holomem,RR,Green,200,#JP #GAMERS #Kemomimi #Cooking,"Gift: Earth Mother Goddess
[1/Turn]During your opponent's turn, when this holomem takes damage, if this holomem has a support card attached, restore 50 HP to this holomem.

Arts: Upright Leading
Cost: 3 any color
Power: 130+, +50 vs yellow
You may archive the top card of your deck:If the archived card is a holomem, send the top card of your cheer deck to your holomem. If it is a support card, this Arts gets +50.",,UR
hBP07-035_UR,"輪堂千速
(Rindo Chihaya)",,2nd holomem,RR,Green,190,"#DEV_IS
#FLOW GLOW","Collab Effect: Give Me Hype!!
Send the top card of your cheer deck to this holomem for each time your holomem with #FLOW GLOW bloomed this turn.

Arts: Surging Exhaust
Cost: 2 green, 2 any color
Power: 160, +50 vs blue
Count the number of cheers attached to this holomem, and return all cheers attached to this holomem to the bottom of your cheer deck in any order. Draw cards until your hand has the same number of cards as the number of cheers returned.",,UR
hBP07-042_UR,"赤井はあと
(Akai Haato)",,2nd holomem,RR,Red,200,#JP #Gen 1 #Cooking,"Arts: Pure Heart Tarantella
Cost: 2 red
Power: 80, +50 vs purple
Deal 40 special damage to your opponent's center holomem and collab holomem.

Arts: Journey to Happiness
Cost: 1 red, 2 any color
Power: 140+, +50 vs purple
If your holomem returned from your stage to deck this turn, this Arts gets +50.",,UR
hBP07-049_UR,"エリザベス・ローズ
ブラッドフレイム
(Elizabeth Rose Bloodflame)",,2nd holomem,RR,Red,210,#EN #Justice #Singing,"Gift: Gorgeous Einsatz
[Center Position・Collab Position Only]When your holomem downs your opponent's holomem, choose 1 of your holomem. During this turn, the chosen holomem requires -2 colorless for its Arts.

Arts: Unyielding Concerto
Cost: 1 red, 2 any color
Power: 130+, +50 vs yellow
If your life is 4 or less, this Arts gets +30. If your life is 2 or less, this Arts gets +60 instead.",,UR
hBP07-056_UR,"オーロ・クロニー
(Ouro Kronii)",,2nd holomem,RR,Blue,200,#EN #Promise,"Gift: Commander of Time
[Center Position Only]At the start of your performance phase, you may bloom 1 of your other <Ouro Kronii> using a holomem that is stacked to this holomem.

Arts: You're not ready for me.
Cost: 2 blue, 2 any color
Power: 80+, +50 vs red
You may reattach 1 cheer from this holomem to your other holomem with #Promise. If your Oshi holomem is <Ouro Kronii>, this Arts gets +100.",,UR
hBP07-062_UR,"シオリ・ノヴェラ
(Shiori Novella)",,2nd holomem,RR,Blue,200,#EN #Advent,"Collab Effect: A New Crime & A New Me
You may archive 2 support cards from your hand:Choose 1 holomem on your stage. During this turn, the chosen holomem gets Arts+50.

Arts: Forbidden Knowledge Unleashed
Cost: 1 blue
Power: 60+, +50 vs red
Send 1 cheer from your archive to your holomem with #Advent. If your Oshi holomem is <Shiori Novella> and 4 or more cheers are attached to this holomem, this Arts gets +100.",,UR
hBP07-069_UR,AZKi,,2nd holomem,RR,Purple,220,#JP #Gen 0 #Singing,"Arts: To a new frontier with you
Cost: 1 purple, 2 any color
Power: 140, +50 vs green
Draw 2 cards.

Arts: The trajectory we spun - a song dedicated to all
Cost: 3 purple, 1 any color
Power: 200, +50 vs green
If your Oshi holomem is <AZKi>, you may archive 4 of your holo Power:If you have 4 <Frontier Spirit> in your archive, your opponent gets life-1.",,UR
hBP07-074_UR,"ラプラス・ダークネス
(La+ Darknesss)",,2nd holomem,RR,Purple,200,#JP #holoX #Shooter #Singing,"Bloom Effect: Rush! Go!
Look at the top 3 cards of your deck. Reveal any number of holomem from among them, and add the revealed cards to hand. Then, return the remaining cards to the bottom of the deck in any order.

Arts: Listen to my sooooong!!!!
Cost: 1 purple, 2 any color
Power: 110+, +50 vs green
If your center holomem is purple, this Arts gets +40.",,UR
hBP07-083_UR,"桃鈴ねね
(Momosuzu Nene)",,2nd holomem,RR,Yellow,200,#JP #Gen 5 #Singing #Painting,"Bloom Effect: Everyone's Energy Drink
[Center Position Only]Until the end of your opponent's next turn, all holomem on both players' stage get Arts+40. Then, all 2nd holomem <Momosuzu Nene> on your stage get Arts+60.

Arts: Overcheerleading
Cost: 1 yellow, 2 any color
Power: 100, +50 vs red
Return 1 cheer from your opponent's [center holomem or collab holomem] to the bottom of the cheer deck.",,UR
hBP07-090_UR,"虎金妃笑虎
(Koganei Niko)",,2nd holomem,RR,Yellow,210,"#DEV_IS
#FLOW GLOW","Collab Effect: This isn't the end for this tiger!
You may send 2 cheers from your archive to 1 of your holomem with #FLOW GLOW.

Arts: I'm fired up!
Cost: 2 yellow
Power: 80+, +50 vs white
This Arts gets +20 for each of this holomem's cheers.",,UR
hBP07-002_SEC,"ベスティア・ゼータ
(Vestia Zeta)",,Oshi holomem,OSR,White,5,,"Oshi Skill holo Power -3: Good Luck, holoh3ro!
[1/Turn]Choose 1 holomem on your stage. During this turn, the chosen holomem gets Arts+50. If that holomem is a Buzz holomem with #ID Gen 3, that holomem gets Arts+80 instead.

SP Oshi Skill holo Power -2: Because nothing is impossible!
[1/Game]Choose any number of [mascots and fans] from your archive, and attach them to 1 of your holomem with #ID Gen 3. If you attach 3 or more, during this turn, that holomem gets Arts+100.

[OUR is the same as SEC but without the signature]",,SEC
hBP07-003_SEC,"大神ミオ
(Ookami Mio)",,Oshi holomem,OSR,Green,5,,"Oshi Skill holo Power -1: Guidance of the Divine Talisman
[1/Turn]Look at the top 2 cards of your deck. Add 1 card from among them to hand. Then, return the remaining card to the top of the deck.

SP Oshi Skill holo Power -2: Everyone's Mama
[1/Game]Look at the top 6 cards of your deck. Add 3 cards from among them to hand. Then, return the remaining cards to the top of the deck in any order. Restore 50 HP to all of your holomem.

[OUR is the same as SEC but without the signature]",,SEC
hBP07-006_SEC,AZKi,,Oshi holomem,OSR,Purple,5,,"Oshi Stage Skill: ETERNiTY FRONTiER
Your center holomem <AZKi> gets Arts+20 for each of your holo Power.

Oshi Skill holo Power -1: Let's go, Pioneers.
[1/Turn]If your holomem was downed during your opponent's previous turn, reveal 1 event from your deck and add it to hand. Then, shuffle the deck.

[OUR is the same as SEC but without the signature]",,SEC
hBP07-007_SEC,"桃鈴ねね
(Momosuzu Nene)",,Oshi holomem,OSR,Yellow,5,,"Oshi Skill holo Power -2: Super NePoLaBo Energy
[1/Turn]Send 1 cheer from your archive to each of your 2nd holomem with #Gen 5.

SP Oshi Skill holo Power -1: Nenechi's Great Rampage!
[1/Game]Reveal 1~4 Debut holomem <Momosuzu Nene> from your deck, and place them on stage. Then, shuffle the deck.

[OUR is the same as SEC but without the signature]",,SEC
