Setcode,"Card Name ""JP (EN)""",Image,Type,Rarity,Color,LIFE/HP,Tags,Text,Alternate Art,Rarity
hBP04-025_UR,"儒烏風亭らでん
(Juufuutei Raden)",,2nd holomem,RR,Green,200,#DEV_IS #ReGLOSS #Alcohol,"Collab Effect: Tradition and Revolution
Reveal 1 event with #Mushroom from your deck, and add it to hand. Then, shuffle the deck.

Arts: Looks Like the Next Act Is Ready
Cost: 2 green, 2 any color
Power: 140+, +50 vs White
If your Oshi holomem is <Juufuutei Raden>, you may reattach 2 cheers from this holomem, 1 each to 2 of your back holomem:This Arts gets +30.",,UR
hBP04-037_UR,"一条莉々華
(Ichijou Ririka)",,2nd holomem,RR,Red,200,#DEV_IS #ReGLOSS #Cooking #Language,"Bloom Effect: KPG
You may roll a die once:If it is 4 or greater, and your opponent has no collab holomem, your opponent moves 1 of their back holomem to the collab position (Moving is not regarded as collab).

Arts: Oh? Wanna Fight?
Cost: 1 red, 2 any color
Power: 80, +50 vs yellow
Deal 50 special damage to your opponent's center holomem. If you used <Struggle Meal> this turn, deal 30 special damage to your opponent's center holomem or collab holomem.",,UR
hBP04-042_UR,"カエラ・コヴァルスキア
(Kaela Kovalskia)",,1st Buzz holomem,RR,Red,240,#ID #ID Gen 3,"Arts: holoh3ro
Cost: 1 red
Power: 30
If your stage has other holomem with #ID Gen 3, draw 1 card.

Arts: Certified Masterpiece
Cost: 1 red, 2 any color
Power: 90
If you have a holomem that has a tool with #Kaela's Arms attached, deal 30 special damage to your opponent's collab holomem.

Extra: If this holomem is downed, you get life-2",,UR
hBP04-048_UR,"雪花ラミィ
(Yukihana Lamy)",,2nd holomem,RR,Blue,190,#JP #Gen 5 #Half-Elf #Alcohol,"Bloom Effect: Lady of Unylia
Send the top card of your cheer deck to your <Yukihana Lamy> with <Yukimin> attached.

Arts: May Today Be a Blessed Day
Cost: 1 blue, 2 any color
Power: 130, +50 vs red
You may archive 1 cheer from this holomem:Deal 30 special damage to 1 of your opponent's center holomem or back holomem.",,UR
hBP04-053_UR,"シオリ・ノヴェラ
(Shiori Novella)",,1st Buzz holomem,RR,Blue,230,#EN #Advent,"Bloom Effect: Forbidden Knowledge
Send the top card of your cheer deck to your holomem with #EN.

Arts: Bookmark of a Memory
Cost: 1 blue, 2 any color
Power: 70
You may reveal the top card of your holo Power:If the revealed card is a holomem with #EN, deal 20 special damage to 1 of your opponent's holomem. Then, return the revealed card to the bottom of the holo Power face down.

Extra: If this holomem is downed, you get life-2",,UR
hBP04-059_UR,"ラプラス・ダークネス
(La+ Darknesss)",,2nd holomem,RR,Purple,200,#JP #holoX #Shooter,"Bloom Effect: Yes My Dark!
By archiving 1 card from your hand, you may roll a die 3 times:Draw 1 card for each odd result rolled. You may only use Bloom Effect ""Yes My Dark!"" once per turn.

Arts: Legend of My Supremacy
Cost: 1 purple, 2 any color
Power: 120, +50 vs blue
Deal 10 special damage to your opponent's center holomem for each time a die was rolled by your abilities this turn.",,UR
hBP04-066_UR,"古石ビジュー
(Koseki Bijou)",,2nd holomem,RR,Purple,190,#EN #Advent #Baby,"Bloom Effect: The Jewel of Emotions
Count the number of cards in your hand, and you may archive all of your hand:Draw 1 card for each card archived. You may only use Bloom Effect ""The Jewel of Emotions"" once per turn.

Arts: I Hope You'll Feel My Radiance!
Cost: 1 purple, 1 any color
Power: 80+, +50 vs green
This Arts gets +10 for each cheer in your opponent's archive.",,UR
hBP04-072_UR,"大空スバル
(Oozora Subaru)",,2nd holomem,RR,Yellow,190,#JP #Gen 2 #Singing #Bird,"Bloom Effect: Sunlight Stage
You may send 1 yellow cheer from your archive to your holomem.

Arts: Sunshine Girl
Cost: 2 yellow, 1 any color
Power: 100+, +50 vs White
This Arts gets +10 for each cheer on both players' stage. However, only up to 8 cheers are counted.",,UR
hBP04-078_UR,"アーニャ・メルフィッサ
(Anya Melfissa)",,2nd holomem,RR,Yellow,200,#ID #ID Gen 2 #Language,"Gift: I Found a Treasure
[Center Position・Collab Position Only]Your center holomem <Anya Melfissa> with <Ancient Weapon> attached requires -1 yellow for its Arts.

Arts: Dungeon Adventure
Cost: 2 yellow, 2 any color
Power: 160, +50 vs red",,UR
hBP04-082_UR,"夏色まつり
(Natsuiro Matsuri)",,2nd holomem,RR,Yellow,180,#JP #Gen 1 #Shooter,"Bloom Effect: Let's Go Shopping
You may roll a die once for each differently named holomem with #Gen 1 on your stage:Send the top card of your cheer deck to this holomem for each result that is 4 or greater rolled.

Arts: Found a Favorite
Cost: 1 yellow
Power: 60+, +50 vs white
This Arts gets +20 for each of this holomem's cheers.",,UR
hBP04-086_UR,"桃鈴ねね
(Momosuzu Nene)",,2nd holomem,RR,Yellow,200,#JP #Gen 5 #Singing #Painting,"Arts: Lots of Husbands
Cost: 1 any color
Power: 50, +50 vs white

Arts: Dazzling Power
Cost: 1 blue, 1 yellow
Power: 50+, +50 vs white
This Arts gets +20 for each cheer in your archive. However, only up to 5 cheers are counted.",,UR
hBP04-043_HR,"雪花ラミィ
(Yukihana Lamy)",,Debut holomem,HR,Blue,90,#JP #Gen 5 #Half-Elf #Alcohol,"Arts: Lamyoohoo
Cost: 1 any color
Power: 20
Deal 10 special damage to 1 of your opponent's holomem. However, your opponent's life does not reduce even if downed.

Extra: You may include any number of this holomem in the deck",,
hBP04-067_HR,"大空スバル
(Oozora Subaru)",,Debut holomem,HR,Yellow,130,#JP #Gen 2 #Bird,"Arts: Ajimaru! Ajimaru!
Cost: 1 yellow
Power: 20

Arts: Sup! I'm Oozora Subaru from hololive 2nd Generation!!
Cost: 1 yellow, 2 any color
Power: 60

Extra: You may include any number of this holomem in the deck",,
hBP04-008_SR_02,"博衣こより
(Hakui Koyori)",,Debut holomem,SR,White,100,#JP #holoX #Kemomimi,"Arts: Konkoyo~
Cost: 1 any color
Power: 30

Extra: You may include any number of this holomem in the deck",,HR
hBP04-012_SR_02,"博衣こより
(Hakui Koyori)",,1st holomem,SR,White,140,#JP #holoX #Kemomimi,"Bloom Effect: Yes! Yes! Yes! Yes!
Reveal 1 support card with #KOYO LABO from your deck, and add it to hand. Then, shuffle the deck.

Arts: Koyo and Her Assistants Will Always Be Together!
Cost: 1 white
Power: 30
If <Koyori's Assistants> is attached to this holomem, draw 1 card.",,
hBP04-047_SR_02,"雪花ラミィ
(Yukihana Lamy)",,1st holomem,SR,Blue,120,#JP #Gen 5 #Half-Elf #Alcohol,"Collab Effect: fleur
If you have a <Yukihana Lamy> with <Yukimin> attached, deal 20 special damage to 1 of your opponent's holomem. However, your opponent's life does not reduce even if downed.

Arts: Bouquet of Shimmering Snow
Cost: 1 blue, 1 any color
Power: 50",,
hBP04-071_SR_02,"大空スバル
(Oozora Subaru)",,1st holomem,SR,Yellow,160,#JP #Gen 2 #Bird,"Arts: Shuba!
Cost: 1 yellow
Power: 20
Send the top card of your cheer deck to this holomem.

Arts: Our Strongest, Happiest Days
Cost: 1 yellow, 2 any color
Power: 90",,
hBP04-072_SR_02,"大空スバル
(Oozora Subaru)",,2nd holomem,SR,Yellow,190,#JP #Gen 2 #Singing #Bird,"Bloom Effect: Sunlight Stage
You may send 1 yellow cheer from your archive to your holomem.

Arts: Sunshine Girl
Cost: 2 yellow, 1 any color
Power: 100+, +50 vs White
This Arts gets +10 for each cheer on both players' stage. However, only up to 8 cheers are counted.",,UR
hBP04-008_HR,"博衣こより
(Hakui Koyori)",,Debut holomem,HR,White,100,#JP #holoX #Kemomimi,"Arts: Konkoyo~
Cost: 1 any color
Power: 30

Extra: You may include any number of this holomem in the deck",,
hBP04-012_SR_02,"博衣こより
(Hakui Koyori)",,1st holomem,SR,White,140,#JP #holoX #Kemomimi,"Bloom Effect: Yes! Yes! Yes! Yes!
Reveal 1 support card with #KOYO LABO from your deck, and add it to hand. Then, shuffle the deck.

Arts: Koyo and Her Assistants Will Always Be Together!
Cost: 1 white
Power: 30
If <Koyori's Assistants> is attached to this holomem, draw 1 card.",,
hBP04-047_SR_02,"雪花ラミィ
(Yukihana Lamy)",,1st holomem,SR,Blue,120,#JP #Gen 5 #Half-Elf #Alcohol,"Collab Effect: fleur
If you have a <Yukihana Lamy> with <Yukimin> attached, deal 20 special damage to 1 of your opponent's holomem. However, your opponent's life does not reduce even if downed.

Arts: Bouquet of Shimmering Snow
Cost: 1 blue, 1 any color
Power: 50",,
hBP04-072_SR_02,"大空スバル
(Oozora Subaru)",,2nd holomem,SR,Yellow,190,#JP #Gen 2 #Singing #Bird,"Bloom Effect: Sunlight Stage
You may send 1 yellow cheer from your archive to your holomem.

Arts: Sunshine Girl
Cost: 2 yellow, 1 any color
Power: 100+, +50 vs White
This Arts gets +10 for each cheer on both players' stage. However, only up to 8 cheers are counted.",,UR
hBP04-085_SR_02,"桃鈴ねね
(Momosuzu Nene)",,1st holomem,SR,Yellow,130,#JP #Gen 5 #Singing #Painting,"Bloom Effect: The Best Feeling Ever!!!!!!!!!!!!!!
Reveal 1 cheer from your cheer deck with the same color as 1 holomem on your stage with #Gen 5, and send it to your holomem with #Gen 5. Then, shuffle the cheer deck.

Arts: I’m Gonna Do My Best!!!!!
Cost: 1 any color
Power: 20",,
hBP04-071_SR_02,"大空スバル
(Oozora Subaru)",,1st holomem,SR,Yellow,160,#JP #Gen 2 #Bird,"Arts: Shuba!
Cost: 1 yellow
Power: 20
Send the top card of your cheer deck to this holomem.

Arts: Our Strongest, Happiest Days
Cost: 1 yellow, 2 any color
Power: 90",,
hBP04-012_SR_02,"博衣こより
(Hakui Koyori)",,1st holomem,SR,White,140,#JP #holoX #Kemomimi,"Bloom Effect: Yes! Yes! Yes! Yes!
Reveal 1 support card with #KOYO LABO from your deck, and add it to hand. Then, shuffle the deck.

Arts: Koyo and Her Assistants Will Always Be Together!
Cost: 1 white
Power: 30
If <Koyori's Assistants> is attached to this holomem, draw 1 card.",,
