Setcode,"Card Name ""JP (EN)""",Image,Type,Rarity,Color,LIFE/HP,Tags,Text,Alternate Art,Rarity
hBP06-047_SR,"一条莉々華
(Ichijou Ririka)",,2nd holomem,R,Red,190,#DEV_IS #ReGLOSS #Cooking #Language,"Collab Effect: Struggle Meals at Home
If your Oshi holomem is <Ichijou Ririka>, and your archive has 2 or more <Struggle Meal>, draw 2 cards.

Arts: There's Really Nothing. Help.
Cost: 1 red
Power: 70, +50 vs purple
[Collab Position Only] Deal 50 special damage to your opponent's collab holomem. If your opponent has no collab holomem, deal 50 special damage to your opponent's center holomem instead.",,
hBP06-052_SR,"ムーナ・ホシノヴァ
(Moona Hoshinova)",,1st Buzz holomem,R,Blue,240,#ID #ID Gen 1 #Singing,"Gift: New Moon
Usable when this holomem deals Arts damage to your opponent's holomem:Deal the same amount of special damage to that holomem as the amount of damage taken by that holomem.

Arts: Waning Moon
Cost: 1 blue, 1 any color
Power: 20+
If your Oshi holomem is <Moona Hoshinova> and 4 or more cheers are attached to this holomem, this Arts gets +60.

Extra: If this holomem is downed, you get life-2",,
hBP06-053_SR,"ムーナ・ホシノヴァ
(Moona Hoshinova)",,2nd holomem,RR,Blue,200,#ID #ID Gen 1 #Singing,"Collab Effect: Starry Fate
Choose your opponent's center holomem or collab holomem. Deal special damage to that holomem equal to the amount of damage it has taken.

Arts: Tidal Eclipse
Cost: 1 blue, 1 any color
Power: 90, +50 vs white
If 4 or more cheers are attached to this holomem, deal 90 special damage to your opponent's center holomem or collab holomem.",,UR
hBP06-054_SR,"雪花ラミィ
(Yukihana Lamy)",,2nd holomem,R,Blue,200,#JP #Gen 5 #Half-Elf #Alcohol,"Bloom Effect: Taking Action!!
If <Yukimin> is attached to this holomem, deal 20 special damage to your opponent's center holomem. Then, draw 1 card. If 3 or more <Yukimin> are attached to this holomem, draw 2 cards instead.

Arts: A wholesome birthday and the future beyond
Cost: 2 blue, 1 any color
Power: 140+, +50 vs white
This Arts gets +10 for each <Yukimin> attached to this holomem.",,
hBP06-055_SR,"沙花叉クロヱ
(Sakamata Chloe)",,2nd holomem,R,Blue,190,#JP #holoX #Sea,"Collab Effect: Woof, Wooof!!!
If your Oshi holomem is <Murasaki Shion>, send 3 cheers from your opponent's archive to your opponent's center holomem. Then, you may send 1 cheer from your archive to your <Murasaki Shion>.

Arts: Magic Created by the Pair
Cost: 1 blue, 1 purple
Power: 100+, +50 vs red
Reveal the top 4 cards of your deck. This Arts gets +20 for each holomem revealed among them. Then, archive the revealed cards. If an event is among them, draw 2 cards.",,
hBP06-056_SR,"沙花叉クロヱ
(Sakamata Chloe)",,2nd holomem,R,Blue,200,#JP #holoX #Sea,"Gift: Going to school with Gyarumata
If you have used your SP Oshi Skill ""Life Reset Button"" this game, this holomem requires -1 colorless for its Arts ""Spend your youth with Sakamata?"".

Arts: Spend your youth with Sakamata?
Cost: 2 blue, 2 any color
Power: 120+, +50 vs purple
Reveal the top 6 cards of your deck. This Arts gets +20 for each holomem revealed. Then, archive the revealed cards.",,
hBP06-059_SR,"森カリオペ
(Mori Calliope)",,1st holomem,R,Blue,160,#EN #Myth #Singing,"Bloom Effect: Sleepover Party!
If your stage has 3 or more holomem with #EN, reveal 1 [blue cheer or purple cheer] from your cheer deck, and send it to your holomem. Then, shuffle the cheer deck.

Arts: Sleepy time
Cost: 3 any color
Power: 80",,
hBP06-060_SR,"森カリオペ
(Mori Calliope)",,2nd holomem,RR,Blue,210,#EN #Myth #Singing,"Arts: Bull's-Eye!!!!
Cost: 1 any color
Power: 60, +50 vs red
If your Oshi holomem is <Mori Calliope>, you may archive the top 2 cards of your deck. If archived, send the top card of your cheer deck to your holomem.

Arts: Memento Mori.
Cost: 4 any color
Power: 200+, +50 vs red
During this turn, 1 holomem with #Myth on your stage gets Arts+20. Then, if your Oshi holomem is <Mori Calliope>, and your archive has 8 or more holomem, draw 1 card.",,UR
hBP06-065_SR,"ロボ子さん
(Robocosan)",,1st Buzz holomem,R,Purple,250,#JP #Gen 0 #Shooter,"Gift: A word of gratitude
When this holomem uses Arts, if this holomem has bloomed from a 1st holomem, deal 50 special damage to your opponent's center holomem or collab holomem.

Arts: Irreplaceable Days
Cost: 1 purple, 2 any color
Power: 90
If your holomem was downed during your opponent's previous turn, this Arts requires -1 colorless.

Extra: If this holomem is downed, you get life-2",,
hBP06-066_SR,"ロボ子さん
(Robocosan)",,2nd holomem,RR,Purple,200,#JP #Gen 0 #Shooter,"Gift: dream_CONNECT.zero
[Center Position Only]When your collab holomem with #Gen 0 uses Arts, reveal 1 card from your deck and archive it. Then, shuffle the deck.

Arts: <Seal> Dark Bridal
Cost: 2 purple, 1 any color
Power: 160, +50 vs yellow
If 3 or more <Roboser> are attached to this holomem, deal 70 special damage to your opponent's center holomem or collab holomem.",,UR
hBP06-069_SR,"戌神ころね
(Inugami Korone)",,1st holomem,R,Purple,160,#JP #GAMERS #Kemomimi,"Collab Effect: Just keep your eyes on me, okay? ♡
If you have a holomem with <Fingers> attached, draw 1 card.

Arts: Shibakiage Punching
Cost: 1 any color
Power: 30+
If this holomem was set to active this turn by your Oshi Skill ""Infinite Stamina"", this Arts gets +50.",,
hBP06-070_SR,"戌神ころね
(Inugami Korone)",,2nd holomem,RR,Purple,210,#JP #GAMERS #Kemomimi,"Gift: Wonder Viking
[Center Position Only] [1/Turn] You may return 1 <Fingers> from your stage to the bottom of your deck: During this turn, this holomem's Arts requires -2 colorless.

Arts: Ragnarok WowWowAxe
Cost: 4 any color
Power: 170+, +50 vs green
If your Oshi Skill ""Infinite Stamina"" was used this turn, this Arts gets +40.",,UR
hBP06-071_SR,"ラプラス・ダークネス
(La+ Darknesss)",,2nd holomem,R,Purple,200,#JP #holoX #Shooter,"Arts: Together with La+
Cost: 2 purple
Power: 80+, +50 vs yellow
Roll a die 3 times. This Arts gets +20 for each odd result rolled.

Arts: See Me, Hear Me, Everyone!
Cost: 5 purple
Power: 150, +50 vs yellow
Roll a die 5 times. For each odd result rolled, draw 1 card and deal 30 special damage to your opponent's center holomem and collab holomem.",,
hBP06-076_SR,"夏色まつり
(Natsuiro Matsuri)",,1st Buzz holomem,R,Yellow,250,#JP #Gen 1 #Shooter,"Bloom Effect: Let's go performing!
Reveal 1 [<Ebifrion> or <Matsurisu>] from your deck, and add it to hand. Then, shuffle the deck.

Arts: Fall in love with Matsuri-chan ♥
Cost: 1 yellow, 1 any color
Power: 50+
If the target of this Arts is your opponent's 2nd holomem, and you have used a Limited event this turn, this Arts gets +70.

Extra: If this holomem is downed, you get life-2",,
hBP06-077_SR,"夏色まつり
(Natsuiro Matsuri)",,2nd holomem,RR,Yellow,200,#JP #Gen 1 #Shooter,"Bloom Effect: Re:START
If your life is less than or equal to your opponent's, you may send the top card of your cheer deck to your <Natsuiro Matsuri>.

Arts: Never give up!! Natsuiro Soul
Cost: 2 yellow, 1 any color
Power: 140+, +50 vs blue
The Arts gets +30 for each Limited support card you used this turn.",,UR
hBP06-080_SR,"大空スバル
(Oozora Subaru)",,1st holomem,R,Yellow,130,#JP #Gen 2 #Bird,"Bloom Effect: Let's Hold Hands
Reveal 1 [<Subaru Duck> or <Subatomo>] from your deck, and add it to hand. Then, shuffle the deck.

Arts: We Can Go Anywhere
Cost: 2 yellow
Power: 60+
This Arts gets +20 for each <Subatomo> attached to this holomem.",,
hBP06-081_SR,"大空スバル
(Oozora Subaru)",,2nd holomem,RR,Yellow,200,#JP #Gen 2 #Bird,"Bloom Effect: Mobilize! Bustling Oozora Police!!
If your Oshi holomem is <Oozora Subaru>, you may archive 1 cheer from your stage: Reveal 1 <Oozora Subaru> from your deck, and add it to hand. Then, shuffle the deck.

Arts: GUILTY or INNOCENT
Cost: 1 yellow, 1 any color
Power: 100, +50 vs red
If your life is 3 or less, you may send the top card of your cheer deck to 1 of your yellow holomem for each cheer attached to this holomem.",,UR
hBP06-082_SR,"アーニャ・メルフィッサ
(Anya Melfissa)",,2nd holomem,R,Yellow,200,#ID #ID Gen 2 #Language,"Gift: Sleepless City Nights
[Collab Position Only] If your Oshi holomem is <Anya Melfissa>, your [center holomem and collab holomem] with <Ancient Weapon> attached take -30 Arts damage.

Arts: A Peculiar Visitor
Cost: 1 yellow
Power: 70, +50 vs blue
If you used your Oshi Skill ""Mystical Ritual"" this turn, you may return 1~3 <Anya Melfissa> from your archive to hand.",,
hBP06-083_SR,"ラムダック
(LAMBDUCK)",,1st holomem,R,Yellow,170,#JP #Gen 2 #Gen 4 #Bird #Kemomimi #Singing,"Collab Effect: The End of the Beginning
Reveal 1 <Oozora Subaru> from your hand, and you may return it to the bottom of your deck: Return 1 [<Tsunomaki Watame> or <Oozora Subaru>] from your archive to hand.

Arts: I Am Subaru & Watame! Yeah!!
Cost: 3 yellow
Power: 80
[Collab Position Only] If your Oshi holomem is <Tsunomaki Watame> or <Oozora Subaru>, this Arts requires -1 yellow. If your center holomem is 2nd holomem <Tsunomaki Watame>, this Arts requires -3 yellow instead.

Extra: This holomem is also regarded as <Tsunomaki Watame> <Oozora Subaru>",,
hBP06-014_UR,"ラオーラ・パンテーラ
(Raora Panthera)",,2nd holomem,RR,White,210,#EN #Justice #Kemomimi #Painting,"Gift: Dream Weaving Atelier
When this holomem uses Arts, look at your holo Power. Reveal 1 card from among them, and add it to hand. If you added a card to hand, put 1 card from your hand to holo Power. Then, shuffle your holo Power.

Arts: Rinascimento of Colors
Cost: 1 white, 1 any color
Power: 100, +50 vs purple
[Center Position Only]During this turn, your collab holomem with #Painting gets Arts+50, and that holomem requires -1 colorless for its Arts.",,UR
hBP06-020_UR,"響咲リオナ
(Isaki Riona)",,2nd holomem,RR,White,200,"#DEV_IS
#FLOW GLOW","Gift: Conductor of Will
During your opponent's turn, when this holomem is downed, you may archive the top 2 cards of your deck. If you do, draw 1 card for each differently named holomem with #FLOW GLOW on your stage.

Arts: Resonance Roar
Cost: 1 white, 2 any color
Power: 150+, +50 vs red
Archive 1~3 cards from the top of your deck. This Arts gets +20 for each card archived.",,UR
hBP06-027_UR,"風真いろは
(Kazama Iroha)",,2nd holomem,RR,Green,210,#JP #holoX,"Gift: Thoughts I want to convey
When this holomem downed your opponent's center holomem, you may bloom 1 of your <Kazama Iroha> that bloomed this turn once more using a holomem from your hand.

Arts: Step Together
Cost: 1 green, 2 any color
Power: 160+, +50 vs white
If your Oshi holomem is <Kazama Iroha>, and you have a collab holomem, this Arts gets +40. Then, if this holomem has bloomed from a Buzz holomem, damage from this Arts cannot be reduced.",,UR
hBP06-031_UR,"姫森ルーナ
(Himemori Luna)",,2nd holomem,RR,Green,190,#JP #Gen 4 #Baby,"Bloom Effect: Nna-hup!
If your Oshi holomem is <Himemori Luna>, you may archive 1~2 <Lu-knights> from your stage: Send the top card of your cheer deck to 1 of your <Himemori Luna> for each card archived.

Arts: Always Together
Cost: 4 any color
Power: 160+, +50 vs blue
If 2 or more <Lu-knights> are attached to this holomem, this Arts gets +50.",,UR
hBP06-039_UR,"百鬼あやめ
(Nakiri Ayame)",,2nd holomem,RR,Red,160,#JP #Gen 2 #Shooter,"Gift: I didn't hear anything
[Center Position Only]If you have a collab holomem and your opponent does not have a collab holomem, all of your holomem do not take Arts damage from your opponent.

Arts: Hundred Oni Dance -Hazy Moon-
Cost: 2 red
Power: 80+, +50 vs green
If your Oshi holomem is <Nakiri Ayame>, you may archive 1~3 cards from the top of your cheer deck:This arts gets +40 for each card archived. This Arts may not be used from the collab position unless your life is 2 or less.",,UR
hBP06-045_UR,"ハコス・ベールズ
(Hakos Baelz)",,2nd holomem,RR,Red,200,#EN #Promise #Kemomimi,"Arts: Chaos Reloaded
Cost: 2 any color
Power: 70+, +50 vs purple
Return 1~5 holomem from your archive to the bottom of your deck in any order. This Arts gets +10 for each holomem returned.

Arts: 💥¡¡SSꓵHƆSꓶƎԀԀOꓷ💥
Cost: 1 red, 2 any color
Power: 100, +50 vs purple
If you have used your SP Oshi Skill ""🎲ƎNOZ N∩Ⅎ ƎH⊥ O⊥ ƎWOϽ˥ƎM🎲"" this game, deal 100 special damage to your opponent's center holomem or collab holomem.",,UR
hBP06-053_UR,"ムーナ・ホシノヴァ
(Moona Hoshinova)",,2nd holomem,RR,Blue,200,#ID #ID Gen 1 #Singing,"Collab Effect: Starry Fate
Choose your opponent's center holomem or collab holomem. Deal special damage to that holomem equal to the amount of damage it has taken.

Arts: Tidal Eclipse
Cost: 1 blue, 1 any color
Power: 90, +50 vs white
If 4 or more cheers are attached to this holomem, deal 90 special damage to your opponent's center holomem or collab holomem.",,UR
hBP06-060_UR,"森カリオペ
(Mori Calliope)",,2nd holomem,RR,Blue,210,#EN #Myth #Singing,"Arts: Bull's-Eye!!!!
Cost: 1 any color
Power: 60, +50 vs red
If your Oshi holomem is <Mori Calliope>, you may archive the top 2 cards of your deck. If archived, send the top card of your cheer deck to your holomem.

Arts: Memento Mori.
Cost: 4 any color
Power: 200+, +50 vs red
During this turn, 1 holomem with #Myth on your stage gets Arts+20. Then, if your Oshi holomem is <Mori Calliope>, and your archive has 8 or more holomem, draw 1 card.",,UR
hBP06-066_UR,"ロボ子さん
(Robocosan)",,2nd holomem,RR,Purple,200,#JP #Gen 0 #Shooter,"Gift: dream_CONNECT.zero
[Center Position Only]When your collab holomem with #Gen 0 uses Arts, reveal 1 card from your deck and archive it. Then, shuffle the deck.

Arts: <Seal> Dark Bridal
Cost: 2 purple, 1 any color
Power: 160, +50 vs yellow
If 3 or more <Roboser> are attached to this holomem, deal 70 special damage to your opponent's center holomem or collab holomem.",,UR
hBP06-070_UR,"戌神ころね
(Inugami Korone)",,2nd holomem,RR,Purple,210,#JP #GAMERS #Kemomimi,"Gift: Wonder Viking
[Center Position Only] [1/Turn] You may return 1 <Fingers> from your stage to the bottom of your deck: During this turn, this holomem's Arts requires -2 colorless.

Arts: Ragnarok WowWowAxe
Cost: 4 any color
Power: 170+, +50 vs green
If your Oshi Skill ""Infinite Stamina"" was used this turn, this Arts gets +40.",,UR
hBP06-077_UR,"夏色まつり
(Natsuiro Matsuri)",,2nd holomem,RR,Yellow,200,#JP #Gen 1 #Shooter,"Bloom Effect: Re:START
If your life is less than or equal to your opponent's, you may send the top card of your cheer deck to your <Natsuiro Matsuri>.

Arts: Never give up!! Natsuiro Soul
Cost: 2 yellow, 1 any color
Power: 140+, +50 vs blue
The Arts gets +30 for each Limited support card you used this turn.",,UR
hBP06-081_UR,"大空スバル
(Oozora Subaru)",,2nd holomem,RR,Yellow,200,#JP #Gen 2 #Bird,"Bloom Effect: Mobilize! Bustling Oozora Police!!
If your Oshi holomem is <Oozora Subaru>, you may archive 1 cheer from your stage: Reveal 1 <Oozora Subaru> from your deck, and add it to hand. Then, shuffle the deck.

Arts: GUILTY or INNOCENT
Cost: 1 yellow, 1 any color
Power: 100, +50 vs red
If your life is 3 or less, you may send the top card of your cheer deck to 1 of your yellow holomem for each cheer attached to this holomem.",,UR
hBP06-015_HR,"響咲リオナ
(Isaki Riona)",,Debut holomem,C,White,110,"#DEV_IS
#FLOW GLOW","Arts: WB-Riona!
Cost: 1 any color
Power: 30

Extra: You may include any number of this holomem in the deck",,HR
hBP06-001_SEC,"ラオーラ・パンテーラ
(Raora Panthera)",,Oshi holomem,OSR,White,5,,"Oshi Skill holo Power -2: BIG CAT means...
[1/Turn] If your center holomem is <Raora Panthera>, reveal 1 holomem from your deck with the same card name as your collab holomem, and add it to hand. Then, shuffle the deck.

SP Oshi Skill holo Power -1: BIG TROUBLE!!
[1/Game] During this game, all of your <Raora Panthera> do not rest during the reset phase.

[OUR is the same as SEC but without the signature]",,SEC
hBP06-003_SEC,"風真いろは
(Kazama Iroha)",,Oshi holomem,OSR,Green,5,,"Oshi Skill holo Power -2: Start by Taking Action If You're Lost!
[1/Turn] Send the top card of your cheer deck to your [Buzz holomem or <Kazama Iroha> bloomed from a Buzz holomem].

SP Oshi Skill holo Power -2: Unlimited Strength, I Daresay
[1/Game] During this turn, all <Kazama Iroha> on your stage get Arts+10 for each cheer on your stage. Then, if a Buzz holomem is on your stage, draw 3 cards.

[OUR is the same as SEC but without the signature]",,SEC
hBP06-004_SEC,"百鬼あやめ
(Nakiri Ayame)",,Oshi holomem,OSR,Red,5,,"Oshi Skill holo Power -2: Oni Inferno
[1/Turn] Archive the top 1~2 cards of your cheer deck: Draw 1 card for each cheer archived.

SP Oshi Skill holo Power -2: Two Blades Strike as One! Oni Cleave
[1/Game] Deal 20 special damage to your opponent's center holomem or collab holomem for each red cheer in your archive.

[OUR is the same as SEC but without the signature]",,SEC
hBP06-008_SEC,"夏色まつり
(Natsuiro Matsuri)",,Oshi holomem,OSR,Yellow,5,,"Oshi Skill holo Power -2: Festival Wasshoi!!!
[1/Turn] Roll a die once. If the result is greater than or equal to your life, add 1 card from your deck to hand. Then, shuffle your deck. If the result is less than or equal to your life, put the top card of your deck to holo Power.

SP Oshi Skill holo Power -1: I Absolutely Want to Win!!!!!!!
[1/Game] If your center holomem is <Natsuiro Matsuri>, during this turn, the number of LIMITED support cards you can use becomes 2.

[OUR is the same as SEC but without the signature]",,SEC
